Ligand#;distance_pi_bond_1;distance_pi_bond_2;dihedral_angle_1;dihedral_angle_2;NE_quad;NW_quad;SW_quad;SE_quad;+,+,+_octant;-,+,+_octant;-,-,+_octant;+,-,+_octant;+,-,-_octant;-,-,-_octant;-,+,-_octant;+,+,-_octant;bite_angle;cone_angle;distance_Rh_max_donor_gaussian;distance_Rh_min_donor_gaussian;buried_volume_Rh_3.5A;buried_volume_donor_max;buried_volume_donor_min;buried_volume_Rh_4A;buried_volume_Rh_5A;buried_volume_Rh_6A;buried_volume_Rh_7A;dispersion_p_int_Rh_gfn2_xtb;dispersion_p_int_donor_max_gfn2_xtb;dispersion_p_int_donor_min_gfn2_xtb;sasa_gfn2_xtb;ip_gfn2_xtb;dipole_gfn2_xtb;ea_gfn2_xtb;electrofugality_gfn2_xtb;nucleofugality_gfn2_xtb;nucleophilicity_gfn2_xtb;electrophilicity_gfn2_xtb;HOMO_LUMO_gap_gfn2_xtb;sum_electronic_and_free_energy_dft;sum_electronic_and_enthalpy_dft;zero_point_correction_dft;entropy_dft;dipole_moment_dft;lone_pair_occupancy_min_donor_dft;lone_pair_occupancy_max_donor_dft;dispersion_energy_dft;nbo_charge_Rh_dft;nbo_charge_min_donor_dft;nbo_charge_max_donor_dft;mulliken_charge_Rh_dft;mulliken_charge_min_donor_dft;mulliken_charge_max_donor_dft;homo_energy_dft;lumo_energy_dft;homo_lumo_gap_dft;hardness_dft;softness_dft;electronegativity_dft;electrophilicity_dft;min_NBO_donor;max_NBO_donor;min_bv_donor;max_bv_donor;Rh_donor_min_d;Rh_donor_max_d;std_quad;min_quad;max_quad;std_oct;min_oct;max_oct;ratio_std_oct_std_quad;ratio_min_oct_min_quad;lone_pair_occ_min;lone_pair_occ_max;bite_angle_rad;bite_angle_sin;bite_angle_cos;cone_angle_rad;cone_angle_sin;cone_angle_cos
L1;1.391551603;1.392561642;8.211997294;7.792426486;0.505264629;0.549361722;0.503750466;0.463427134;0.116846813;0.121505777;0.078689899;0.134923593;0.893682445;0.977217667;0.848164368;0.872577339;89.53726157;225.0411919;2.336326516;2.337786453;0.505392751;0.907304091;0.901783218;0.510734126;0.496458248;0.4487267;0.36816518;50.81239883;58.64633967;0.0;822.2537863;3.213215249;0.915063451;4.979555933;3.667846598;0.321075415;-3.213215249;0.454631349;0.062762253;-3722.066448;-3721.946782;0.852673;0.000401362;7.471889034;1.14995;1.11703;-4.642859628;-0.38648;1.18283;1.24547;-0.510699;0.317992;0.374331;-6.323109544;-2.130651449;4.192458095;2.096229047;0.477047106;4.226880497;4.261585526;1.18283;1.24547;0.901783218;0.907304091;2.336326516;2.337786453;0.0351050014014215;0.463427134;0.549361722;0.421454011972811;0.078689899;0.977217667;12.00552614009422;0.1697999388184292;1.11703;1.14995;1.5627200176158873;0.9999836933961472;0.5040381106903511;3.9277097512673937;0.1461925191462087;0.1467008824071391
L4;1.394332208;1.386938342;0.413543884;-5.655157005;0.435589825;0.481457324;0.528885576;0.560706299;0.118197913;0.151882221;0.191157287;0.09918934;0.752981737;0.811032426;0.930255311;0.958581811;90.58823002;227.5318414;2.379496081;2.301003795;0.501525811;0.908649366;0.891632501;0.508410403;0.502262622;0.459663704;0.381074131;50.71104082;62.70676526;54.24790225;814.1235739;3.179705095;0.95612876;4.94833318;3.617244639;0.335206364;-3.179705095;0.437539544;0.06980913;-3722.062972;-3721.945191;0.853538;0.000395039;4.901199748;1.123;1.1514;-4.681298537;-0.39687;1.20672;1.23676;-0.453715;0.35617;0.394441;-6.434948337;-2.13636584;4.298582496;2.149291248;0.465269656;4.285657088;4.272770546;1.20672;1.23676;0.891632501;0.908649366;2.301003795;2.379496081;0.0547756440886599;0.435589825;0.560706299;0.3926335312850932;0.09918934;0.958581811;7.168031299633395;0.2277127111497611;1.123;1.1514;1.5810628774029687;0.999973649716102;0.4948668148717885;3.971179785555544;0.1311736632022196;0.1624098145912261
L5;1.389818655;1.389490117;17.17093419;-8.328808531;0.542373276;0.506708908;0.482855013;0.518519381;0.17396571;0.181606411;0.074263884;0.054789415;0.910780842;0.831811405;0.962774879;0.910920611;87.27755607;216.6068467;2.30221554;2.318712081;0.512579202;0.916301714;0.901492033;0.520172553;0.51596055;0.47729829;0.401488219;52.80451038;63.57450485;56.18689858;874.4949326;3.134735337;0.647215454;5.086640811;3.626822069;0.251445921;-3.134735337;0.492086732;0.068976721;-3871.853527;-3871.718738;0.821315;0.000452085;3.266438104;1.13027;1.10433;-4.854243553;-0.39062;1.20679;1.23527;-0.467351;0.299794;0.372038;-6.450458826;-2.187795358;4.262663468;2.131331734;0.469190218;4.319127092;4.376338638;1.20679;1.23527;0.901492033;0.916301714;2.30221554;2.318712081;0.0247719966326929;0.482855013;0.542373276;0.4221915025703603;0.054789415;0.962774879;17.043095428697583;0.1134697031715398;1.10433;1.13027;1.5232807165154627;0.9994356728819368;0.523748866351196;3.7805026572776144;0.2018395973220556;0.0986268889487911
L6;1.385314389;1.391119803;2.831570361;6.568296199;0.550479873;0.570583302;0.552413343;0.534499627;0.127189713;0.200149087;0.186777861;0.129332836;0.973770034;0.941017518;0.882221394;0.97549385;91.92822159;234.1873306;2.36332;2.298549293;0.552075568;0.91205041;0.904444652;0.558380144;0.550160039;0.504166856;0.42855923;54.74275647;63.88376993;59.81312878;937.0153181;4.276676232;5.163499621;5.992334216;5.451030431;0.028019983;-4.276676232;1.174354199;0.057591252;-5067.981732;-5067.823213;0.873034;0.000531675;4.480185892;1.14333;1.13538;-5.234619823;-0.39077;1.15602;1.2226;-0.574396;0.293367;0.367878;-6.505425824;-2.377458712;4.127967112;2.063983556;0.484499984;4.441442268;4.778722524;1.15602;1.2226;0.904444652;0.91205041;2.298549293;2.36332;0.0147657674439772;0.534499627;0.570583302;0.4198495288126392;0.127189713;0.97549385;28.433979500597545;0.2379603400546433;1.13538;1.14333;1.604450142248437;0.9997168818990096;0.4831762683945779;4.087339985426468;0.0945327741422876;0.2074314973288292
L7;1.385166572;1.394002924;9.36992725;4.925155729;0.541418189;0.542815878;0.511740589;0.600144428;0.19330041;0.213333955;0.221766679;0.13790533;0.889535967;0.872297801;0.978522177;0.885575848;93.98650556;217.1940168;2.373889543;2.295553474;0.5490123;0.910681839;0.888353755;0.547494724;0.52184179;0.473452311;0.404973586;61.80646914;68.30599345;69.93114299;938.012823;3.06129675;1.791169971;4.966679676;3.491690003;0.309713577;-3.06129675;0.430393252;0.063125706;-4107.464874;-4107.317689;1.027487;0.000493661;7.070734119;1.12233;1.14149;-5.423892367;-0.35732;1.14986;1.09986;-0.652513;0.36305;0.285489;-6.295898159;-1.994866638;4.301031521;2.150515761;0.46500473;4.145382399;3.995366029;1.09986;1.14986;0.888353755;0.910681839;2.295553474;2.373889543;0.0369672823868843;0.511740589;0.600144428;0.3842493933484507;0.13790533;0.978522177;10.394310009782568;0.2694828844229122;1.12233;1.14149;1.640373974465957;0.9987902259022758;0.4652392384381945;3.790750708791879;0.1977420336486058;0.1017034750627122
L8;1.390967817;1.38798762;4.797817278;0.558122212;0.504891912;0.472092807;0.501677227;0.530027022;0.11982855;0.14428811;0.152581066;0.075801342;0.889955274;0.799897503;0.907472978;0.927553112;91.61908178;230.3353938;2.323357786;2.305246222;0.502312011;0.911322447;0.889110837;0.505931506;0.50466715;0.488424645;0.438212657;52.51047798;63.79446076;58.39711137;1042.61645;4.227014704;5.645431821;6.028754053;5.428685707;0.01891695;-4.227014704;1.201671003;0.062201667;-5217.782108;-5217.607595;0.840825;0.000585319;3.658586713;1.14784;1.09846;-5.224383583;-0.34026;1.10934;1.20504;-0.466701;0.351799;0.397045;-6.521480541;-2.471610104;4.049870437;2.024935218;0.493842959;4.496545323;4.9924856;1.10934;1.20504;0.889110837;0.911322447;2.305246222;2.323357786;0.0237227234490951;0.472092807;0.530027022;0.4075199324769608;0.075801342;0.927553112;17.178463229629926;0.1605644925659712;1.09846;1.14784;1.599054634714947;0.999800380292464;0.4858727263950798;4.020111005687733;0.1151030002027939;0.1808537959694497
L9;1.39216687;1.396286479;11.31144079;13.71010085;0.440598211;0.528186731;0.499580693;0.598327432;0.139489378;0.217433843;0.249114797;0.135808796;0.741707044;0.83893962;0.947540067;0.86335259;94.85304439;242.971768;2.409788903;2.441148274;0.516382082;0.906156821;0.936370201;0.522961796;0.509048516;0.451374212;0.358234233;49.51611892;57.17894183;0.0;764.0027474;3.021589128;0.99351752;4.421000169;3.266116256;0.669526958;-3.021589128;0.244527127;0.068933643;-3574.602965;-3574.487745;0.917634;0.00038645;3.820321172;1.20104;1.16045;-4.689117103;-0.40543;1.25272;1.21359;-0.538339;0.344799;0.41694;-6.43304354;-2.031874122;4.401169418;2.200584709;0.454424679;4.232458831;4.070215448;1.21359;1.25272;0.906156821;0.936370201;2.409788903;2.441148274;0.0655223441442564;0.440598211;0.598327432;0.3603144964651716;0.135808796;0.947540067;5.499108757035458;0.3082372842408114;1.16045;1.20104;1.6554979301458363;0.9982074816632144;0.457699820156435;4.240657340991798;0.0546086419309262;0.272785259814892
L10;1.380197924;1.398153548;-0.847041668;1.454848364;0.548895826;0.489191204;0.540113679;0.559541558;0.20751025;0.16884085;0.199077525;0.119083116;0.890281401;0.809541558;0.920005591;0.961144242;90.28730554;232.162639;2.451067072;2.289281352;0.534621925;0.959204948;0.895068487;0.538878716;0.518824304;0.452275613;0.357909036;51.78347889;70.13648056;58.84849;850.3590606;3.849204781;4.313458521;5.593194712;4.700543422;0.104143929;-3.849204781;0.851338641;0.066105072;-4240.510761;-4240.375951;0.785873;0.000452155;2.57856996;1.12783;1.17652;-4.612748473;-0.34664;1.13994;1.18024;-0.519541;0.358649;0.354014;-6.528555501;-2.206843328;4.321712174;2.160856087;0.462779547;4.367699414;4.414176004;1.13994;1.18024;0.895068487;0.959204948;2.289281352;2.451067072;0.0311913621247906;0.489191204;0.559541558;0.3888768507723797;0.119083116;0.961144242;12.467453303788336;0.2434285715407098;1.12783;1.17652;1.575810754427117;0.999993713892052;0.4974927966909764;4.052002450668996;0.1051224076968476;0.1932889191814789
L11;1.389490442;1.389856809;17.33837599;-8.306974592;0.542606224;0.506871972;0.482831718;0.518822214;0.174198658;0.181839359;0.074636601;0.054789415;0.911013791;0.831904584;0.963007827;0.910874022;87.27600777;216.436037;2.302254663;2.31893757;0.512678205;0.916295891;0.901602684;0.52025014;0.515999968;0.477314164;0.401526645;53.05837062;63.6200617;56.14464962;874.0549293;3.134200451;0.651295054;5.086069654;3.625958579;0.251688474;-3.134200451;0.491758128;0.069032535;-3871.852983;-3871.718742;0.821364;0.000450247;3.350587319;1.13027;1.10429;-4.855044349;-0.39635;1.20592;1.2355;-0.467933;0.299823;0.37166;-6.451819395;-2.188339586;4.26347981;2.131739905;0.46910038;4.320079491;4.377430559;1.20592;1.2355;0.901602684;0.916295891;2.302254663;2.31893757;0.0248858483275681;0.482831718;0.542606224;0.4221541096300971;0.054789415;0.963007827;16.963621415406642;0.113475177701561;1.10429;1.13027;1.523253693582654;0.9994350309355636;0.5237623625591538;3.7775214656182703;0.2030374906704481;0.0977398005610102
L12;1.398145936;1.379677426;6.951090762;6.734562837;0.544003914;0.472022922;0.501793701;0.57274972;0.190831159;0.14815505;0.227217667;0.086843086;0.897176668;0.795890794;0.918281774;0.916744316;90.99010556;225.7865325;2.442208849;2.273620656;0.522660035;0.956118384;0.875052413;0.526674322;0.503979297;0.433684067;0.334578853;49.54763124;71.14043135;54.54632911;717.8538075;3.161174305;0.89391438;4.772676811;3.529655983;0.441804867;-3.161174305;0.368481678;0.066101507;-3563.193614;-3563.080633;0.714454;0.00037894;4.739392001;1.13123;1.17355;-3.987547323;-0.35941;1.05971;1.18212;-0.552983;0.355376;0.357853;-6.486377854;-2.142896573;4.343481282;2.171740641;0.46046014;4.314637214;4.285984692;1.05971;1.18212;0.875052413;0.956118384;2.273620656;2.442208849;0.0445872089312311;0.472022922;0.57274972;0.388094930783439;0.086843086;0.918281774;8.704176378970377;0.1839806542276351;1.13123;1.17355;1.588076928759199;0.9999253470566992;0.4913601290380621;3.940718398786184;0.1416266411777751;0.1513332024891431
L13;1.390731358;1.391240273;9.586655234;6.035025792;0.564945956;0.607831718;0.586447074;0.534289974;0.150903839;0.231550503;0.186591502;0.192927693;0.978988073;0.984112933;0.881988446;0.979966455;92.8197242;222.7366551;2.319826718;2.33286804;0.573524273;0.911770872;0.91571352;0.577590621;0.564236385;0.520573495;0.447363702;54.51130015;61.47330283;74.4249787;942.655696;3.409749178;1.971739646;5.463561467;4.135847883;0.108537237;-3.409749178;0.726098705;0.064043178;-4178.485422;-4178.34027;0.916703;0.000486842;3.691392756;1.14861;1.09204;-5.628244416;-0.33805;1.0906;1.19136;-0.649618;0.280866;0.435554;-6.355491092;-2.135005271;4.220485821;2.110242911;0.473879095;4.245248182;4.270155827;1.0906;1.19136;0.911770872;0.91571352;2.319826718;2.33286804;0.0313944396349804;0.534289974;0.607831718;0.4111749681741197;0.150903839;0.984112933;13.09706345947894;0.2824380885724799;1.09204;1.14861;1.6200097980830597;0.9993946307577044;0.4754031959316624;3.88748799637402;0.1606851528636261;0.1327597046716969
L14;1.388802098;1.390727697;4.770420551;0.794443667;0.509224748;0.476868245;0.505404398;0.533940552;0.127003354;0.149366381;0.161759225;0.075847931;0.891446142;0.804370108;0.906121878;0.934960865;92.03474354;231.0333013;2.316029079;2.317091313;0.506359486;0.907088613;0.891172428;0.50930265;0.499353537;0.471540659;0.41706065;52.70630643;64.13779961;58.83586494;1041.714274;3.055505185;0.640621752;5.112132079;3.549938598;0.228301334;-3.055505185;0.494433413;0.066898146;-4257.279599;-4257.114684;0.995629;0.000553128;4.344777386;1.13374;1.10081;-5.387012682;-0.34411;1.14913;1.18081;-0.469516;0.349949;0.400886;-6.335626781;-2.172829096;4.162797685;2.081398842;0.480446121;4.254227939;4.347666335;1.14913;1.18081;0.891172428;0.907088613;2.316029079;2.317091313;0.0233778414802908;0.476868245;0.533940552;0.4063875466254351;0.075847931;0.934960865;17.38345034840141;0.1590542708500122;1.10081;1.13374;1.6063093010015814;0.9996847403008796;0.4822472449900728;4.032291789437096;0.1112441989556639;0.1855657029610533
L15;1.39265513;1.386828141;-6.377230343;2.907787446;0.5445164;0.481201081;0.470928066;0.535268356;0.187523295;0.172428252;0.166371599;0.075894521;0.901509504;0.78997391;0.904165114;0.86596161;92.26957727;220.2692048;2.350727336;2.282272232;0.507984299;0.932351845;0.859345881;0.511975514;0.50383542;0.461212527;0.37418096;52.15559847;66.45783521;53.55744125;788.6049393;3.244198114;0.172928067;5.108258447;3.759602473;0.253145912;-3.244198114;0.515404359;0.067825997;-3789.050657;-3788.931711;0.707257;0.000398947;4.663976018;1.14243;1.10962;-4.287023707;-0.31479;1.09135;1.17568;-0.470157;0.362322;0.375652;-6.418893619;-2.247932519;4.1709611;2.08548055;0.479505791;4.333413069;4.502192271;1.09135;1.17568;0.859345881;0.932351845;2.282272232;2.350727336;0.0372805543807058;0.470928066;0.5445164;0.3851124417606811;0.075894521;0.904165114;10.330115744201262;0.1611594773797151;1.10962;1.14243;1.610407922784821;0.999607781654922;0.4801993810741261;3.844422864509698;0.1768101155310291;0.1184920727207188
L16;1.398162749;1.380409008;-0.956833578;2.25612479;0.550340104;0.490309355;0.536922288;0.560729594;0.211051062;0.169260157;0.201453597;0.115355945;0.889629146;0.811358554;0.920005591;0.958488632;90.43646153;226.3624776;2.447875341;2.294429983;0.534388977;0.959030237;0.895691623;0.538878716;0.518635095;0.451916187;0.353979637;51.50129593;72.80302799;59.03139119;749.9141908;3.166390608;1.150460628;4.929526773;3.594643507;0.344726125;-3.166390608;0.428252898;0.066852558;-3567.546698;-3567.432639;0.775769;0.000382556;4.460139077;1.12414;1.1767;-4.401318259;-0.26569;1.1136;1.13868;-0.529819;0.358462;0.354997;-6.426784921;-2.065888353;4.360896568;2.180448284;0.458621288;4.246336637;4.134786174;1.1136;1.13868;0.895691623;0.959030237;2.294429983;2.447875341;0.0310781722929295;0.490309355;0.560729594;0.3883608867345504;0.115355945;0.958488632;12.49625888787881;0.2352717602135084;1.12414;1.1767;1.5784140175516888;0.9999854927670372;0.49619119145888;3.950770537091912;0.1381399591834873;0.1549531758438112
L17;1.390971441;1.395462819;18.76470841;7.273018302;0.491427507;0.572423593;0.621575662;0.687686359;0.158404771;0.170704435;0.382035035;0.285035408;0.824450242;0.974142751;0.993337682;0.958115915;100.4156453;226.5405539;2.331557639;2.331151702;0.593225867;0.888615822;0.902883899;0.60141751;0.585189288;0.514262552;0.420798631;63.63530538;57.14826205;65.64338039;871.4458862;3.443936468;1.47161577;5.513525429;4.204996281;0.093534384;-3.443936468;0.761059813;0.08169439;-2866.41203;-2866.284933;0.795254;0.000426285;6.948812665;1.13135;1.11427;-5.30740073;-0.27187;1.22093;1.26139;-0.644349;0.572941;0.545191;-6.500527775;-2.187523244;4.31300453;2.156502265;0.463713865;4.344025509;4.375269605;1.22093;1.26139;0.888615822;0.902883899;2.331151702;2.331557639;0.0827085750070484;0.491427507;0.687686359;0.3777703849715791;0.158404771;0.993337682;4.567487530034046;0.3223359880015833;1.11427;1.13135;1.752583630999769;0.991761070613334;0.4096061427461609;3.9538785548466806;0.1370692969960908;0.1560795080006306
L18;1.385075436;1.397490125;-9.285085766;-10.17862026;0.55993757;0.530842341;0.565505032;0.589056094;0.233087961;0.185007454;0.254472605;0.190178904;0.886787179;0.876677227;0.923639583;0.940831159;94.62282651;243.153799;2.43248874;2.334051888;0.561544912;0.944115729;0.926347605;0.56823366;0.548766595;0.480929974;0.378464731;53.55380135;71.34555207;67.00977788;756.3141469;3.077226671;1.330964293;4.751717205;3.427925379;0.444981503;-3.077226671;0.350698708;0.068657378;-3645.958044;-3645.839234;0.832107;0.000398491;3.895736183;1.10979;1.19799;-4.77002605;-0.35404;1.17645;1.10852;-0.5524;0.376883;0.335726;-6.415900367;-2.149699419;4.266200948;2.133100474;0.468801171;4.282799893;4.299463421;1.10852;1.17645;0.926347605;0.944115729;2.334051888;2.43248874;0.0239276916470171;0.530842341;0.589056094;0.3707004381778856;0.185007454;0.940831159;15.4925282240545;0.3485167623431906;1.10979;1.19799;1.651479870142875;0.9983734241404156;0.45970198378881;4.243834381282495;0.0538890205569706;0.274201430428842
L20;1.392637586;1.387112452;-5.737461613;2.556760087;0.615053112;0.527953783;0.566716362;0.514442788;0.275997018;0.22684495;0.155469624;0.168468133;0.954109206;0.829062616;0.873415952;0.964964592;97.42661377;218.6872824;2.349292922;2.347147141;0.556152162;0.905842341;0.904147643;0.560870678;0.556120116;0.525449;0.459007446;56.66424364;68.85911115;71.09836791;960.9155978;3.281841893;0.654118094;5.233515928;3.863332497;0.193974675;-3.281841893;0.581490604;0.059551738;-4443.348305;-4443.197799;1.02404;0.0005048;71.7404582;1.13293;1.13015;-6.459585813;-0.43082;1.25471;1.2224;-0.539499;0.422521;0.386746;-6.075758054;-2.163305111;3.912452942;1.956226471;0.511188257;4.119531583;4.337570499;1.2224;1.25471;0.904147643;0.905842341;2.347147141;2.349292922;0.0451504732935256;0.514442788;0.615053112;0.3776637373143232;0.155469624;0.964964592;8.364557661646444;0.3022097454304287;1.13015;1.13293;1.7004151893553454;0.9958056150593996;0.4353718940740912;3.816813110118647;0.1874652932572691;0.1097154152656869
L21;1.391838019;1.396186529;-19.85617907;-20.73667236;0.615355945;0.486162877;0.611954901;0.538995527;0.302692881;0.187383526;0.220741707;0.274412971;0.928019009;0.784942229;0.857249348;0.949496832;98.38012028;252.7911885;2.367745808;2.378619364;0.563187197;0.914473071;0.9048989;0.581082025;0.611708082;0.614352125;0.570685773;66.10338814;74.06574232;72.0342956;1158.490339;4.852013243;1.791152716;6.93666991;7.033960739;0.091277586;-4.852013243;2.181947496;0.056328104;-7135.213277;-7134.992934;1.064782;0.000739034;68.18627219;1.15081;1.13951;-7.7094308;-0.34172;1.1612;1.1518;-0.643393;0.370313;0.420752;-6.349232474;-2.736376881;3.612855593;1.806427797;0.553578727;4.542804677;5.71212267;1.1518;1.1612;0.9048989;0.914473071;2.367745808;2.378619364;0.0622302993050734;0.486162877;0.615355945;0.3438708943707549;0.187383526;0.949496832;5.525779213835795;0.3854336372951816;1.13951;1.15081;1.7170570173940458;0.99466147967096;0.4271301123252092;4.412038559354626;0.0223835630113602;0.3520725207465606
