Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_sin,bite_angle_cos,cone_angle_sin,cone_angle_cos
L21,1.392506335,1.393963423,-12.08260081,-15.05328152,0.637602497,0.522805628,0.634061685,0.53093552,0.293607902,0.191203876,0.214452106,0.292769288,0.981597093,0.85440738,0.847418934,0.975354081,97.2923846,251.6832239,2.370175298,2.364772358,0.581811405,0.916307538,0.928962449,0.602887779,0.634618114,0.632927797,0.583095188,65.96322691,66.05157566,69.38456805,1151.200498,4.815578948,2.061174033,6.892097467,6.940642951,0.078966536,-4.815578948,2.125064003,0.056245264,-7135.154546,-7134.932279,1.066585,0.000745487,69.21721325,1.13519,1.13189,-7.816736009,-0.35394,1.1647,1.15372,-0.808813,0.376029,0.444339,-8.400970906,-4.91437614,3.486594766,1.743297383,0.573625596,6.657673523,12.71286734,1.15372,1.1647,0.916307538,0.928962449,2.364772358,2.370175298,0.0630130368355544,0.522805628,0.637602497,0.3612858715144103,0.191203876,0.981597093,5.733509915690316,0.36572650667792733,1.13189,1.13519,0.09683567865667742,-0.9953003824670724,0.3483512565783977,0.9373640712339316
L22,1.393478911,1.387231884,2.188087516,-4.848091971,0.63529631,0.54514536,0.572889489,0.519614238,0.294213567,0.232901603,0.161386508,0.175037272,0.976379053,0.857389117,0.877841968,0.970741707,96.9781334,236.1472843,2.350853988,2.353417843,0.568684775,0.910029584,0.909779165,0.576395785,0.584700498,0.568598349,0.520100989,61.04794361,70.02265428,74.69710972,1172.614414,3.084504617,1.211706463,5.167629863,3.609399569,0.203265089,-3.084504617,0.524894952,0.06046465,-5214.15408,-5213.949542,1.375021,0.000686024,71.15882993,1.12481,1.11965,-8.06344782,-0.1753,1.05388,1.07338,-0.595061,0.421228,0.381356,-7.6012283,-3.843063911,3.758164389,1.879082195,0.532174698,5.722146105,8.712486379,1.05388,1.07338,0.909779165,0.910029584,2.350853988,2.353417843,0.049719189897783476,0.519614238,0.63529631,0.3809248476332412,0.161386508,0.976379053,7.661525628562647,0.31058907973957406,1.11965,1.12481,0.39974520728531804,-0.9166262974911957,-0.503664423135824,-0.863899385847251
L23,1.386952644,1.399344941,8.525896905,23.85852063,0.540067089,0.559588148,0.582859672,0.663599515,0.148574357,0.180068953,0.353242639,0.234998136,0.931559821,0.939107343,0.973956392,0.930721208,96.98936028,237.061849,2.332318065,2.381797177,0.586860557,0.940301202,0.926202013,0.598123953,0.604200829,0.582042269,0.521657236,61.49584722,77.53772673,75.16431377,1085.02511,3.126117485,0.977089111,5.096470406,3.621716627,0.245128735,-3.126117485,0.495599141,0.066245406,-4757.038976,-4756.858136,1.244733,0.00060654,69.93466427,1.13973,1.1162,-7.541965223,-0.27812,1.15549,1.0938,-0.639704,0.355184,0.393946,-7.745720754,-4.270010542,3.475710212,1.737855106,0.575421965,6.007865648,10.38476957,1.0938,1.15549,0.926202013,0.940301202,2.332318065,2.381797177,0.0542765969517056,0.540067089,0.663599515,0.3867329328059544,0.148574357,0.973956392,7.125224397359746,0.27510351959254453,1.1162,1.13973,0.38942937777367304,-0.9210563282051809,-0.9917685069306307,-0.12804385444287306
L24,1.391736188,1.389948848,15.64377886,2.412780434,0.613189527,0.586680022,0.560123928,0.537271711,0.286339918,0.245480805,0.132594111,0.184960865,0.940039135,0.92787924,0.94194931,0.935286992,97.55678846,229.5616818,2.348237829,2.360140509,0.574421124,0.931123043,0.926295192,0.586978617,0.584438365,0.537218241,0.446425115,65.56998739,61.70164152,61.12977057,852.5951124,3.299134091,0.196632952,5.240835777,3.886427988,0.192458119,-3.299134091,0.587293897,0.068010862,-4039.909779,-4039.782077,0.841558,0.000428315,6.233880693,1.13488,1.11927,-5.433839938,-0.15078,1.163,1.0151,-0.595678,0.346927,0.446182,-8.286138862,-4.323616971,3.962521891,1.981260945,0.504729073,6.304877916,10.03186522,1.0151,1.163,0.926295192,0.931123043,2.348237829,2.360140509,0.032851759954133745,0.537271711,0.613189527,0.38950392286438174,0.132594111,0.94194931,11.856409623356278,0.24679153635915138,1.11927,1.13488,-0.16663523198182703,-0.9860186100994052,-0.2235138922857682,-0.9747007437953795
L25,1.393962468,1.391768812,-29.02843255,-8.908559811,0.572679836,0.542769288,0.59730246,0.576593366,0.169493105,0.140234812,0.2126817,0.258758852,0.975866567,0.945303764,0.940505032,0.935846068,95.90995752,236.441085,2.321688374,2.352414891,0.572033405,0.919656168,0.931664648,0.584247564,0.589830816,0.545819538,0.465250935,58.15956504,59.44928468,74.73667957,985.9068477,4.395494081,4.534896568,6.143693162,5.703372712,0.010185468,-4.395494081,1.30787863,0.051622142,-5291.415114,-5291.251807,0.815149,0.000547734,19.71355085,1.12909,1.15285,-5.605861051,-0.34993,1.24369,1.01314,-0.506412,0.39218,0.384445,-8.406957411,-4.784033606,3.622923806,1.811461903,0.552040315,6.595495508,12.00703171,1.01314,1.24369,0.919656168,0.931664648,2.321688374,2.352414891,0.022477825900575656,0.542769288,0.59730246,0.4046701575933748,0.140234812,0.975866567,18.003082655027203,0.2583690991742333,1.12909,1.15285,0.995827607623705,-0.09125445684703912,-0.7322609515707502,-0.6810241543474793
L26,1.394534302,1.393684208,11.84319855,29.31193879,0.56704249,0.599562057,0.543770965,0.556536526,0.196328736,0.26164741,0.145033545,0.143169959,0.937756243,0.937476705,0.968039508,0.944371972,96.64204723,223.0484993,2.332701002,2.353171541,0.566489238,0.914950615,0.932380963,0.574983707,0.566002334,0.506381242,0.408510899,57.63511864,59.17120441,67.45479805,855.8252441,3.414086337,0.366945795,5.278708604,4.034513897,0.187718957,-3.414086337,0.620427561,0.06763956,-3945.492561,-3945.367777,0.794878,0.000418528,20.24991795,1.13475,1.14886,-5.057494809,-0.34339,1.22582,1.03541,-0.487294,0.391476,0.399455,-8.167225109,-4.36525039,3.801974719,1.90098736,0.526042425,6.266237749,10.32772136,1.03541,1.22582,0.914950615,0.932380963,2.332701002,2.353171541,0.023868150335561455,0.543770965,0.599562057,0.40818060849229976,0.143169959,0.968039508,17.101476350437864,0.26329092249344355,1.13475,1.14886,0.6796790788059321,-0.7335096112754894,0.004579088872734655,-0.9999895159175898
L27,1.394105707,1.396585093,-29.96625739,-17.37452869,0.558959187,0.543025531,0.60436079,0.569861163,0.149878867,0.163203504,0.218784942,0.273853895,0.968039508,0.922847559,0.920937384,0.934867685,97.74144674,226.4919222,2.40555988,2.365044749,0.568900252,0.934005777,0.924093832,0.574968189,0.556995207,0.500617942,0.409938348,58.57567819,65.71650623,69.87756231,871.5139623,3.282131248,1.172397394,4.969646101,3.741185146,0.335407797,-3.282131248,0.459053898,0.067834646,-3952.541974,-3952.4136,0.93561,0.000430569,20.54536561,1.14466,1.17869,-5.367772823,-0.3318,1.20839,0.96612,-0.618983,0.353053,0.280723,-8.13266665,-4.333685183,3.798981467,1.899490733,0.526456898,6.233175916,10.22707859,0.96612,1.20839,0.924093832,0.934005777,2.365044749,2.40555988,0.02599107127742166,0.543025531,0.60436079,0.3950144334112004,0.149878867,0.968039508,15.198082033438455,0.27600703547767447,1.14466,1.17869,-0.34484577693376306,-0.9386593578774727,0.2928930086658244,0.9561452219588201
L28,1.391539822,1.392524426,-17.07781439,-9.390770595,0.617545658,0.564060753,0.582021059,0.541208535,0.263138278,0.251630637,0.225074543,0.209140887,0.971953038,0.876490868,0.857342527,0.95490123,101.482469,234.9528934,2.359060511,2.339070264,0.576331299,0.901218319,0.894416232,0.583723853,0.588514238,0.556592136,0.486732408,68.85659693,65.00387631,64.90812983,1140.69694,4.14534212,5.730024139,6.022381841,5.337710123,0.015986162,-4.14534212,1.192368003,0.053807126,-5676.837057,-5676.643929,0.989798,0.000647754,18.18722122,1.16331,1.12266,-6.174852334,-0.36525,1.01673,1.2411,-0.711189,0.359098,0.421425,-8.213484463,-4.490694875,3.722789589,1.861394794,0.537231544,6.352089669,10.83838939,1.01673,1.2411,0.894416232,0.901218319,2.339070264,2.359060511,0.032223758211489845,0.541208535,0.617545658,0.36461823598768034,0.209140887,0.971953038,11.31519897817724,0.3864330908972084,1.12266,1.16331,0.8142894852593456,0.5804589858000907,0.6182825284949105,-0.7859559243099706
L29,1.399581516,1.387655468,11.31905447,6.0291432,0.565854454,0.524669214,0.572726426,0.551155423,0.20872158,0.129891912,0.17140328,0.176807678,0.922987328,0.919446515,0.930907566,0.968645173,97.51150376,248.2406633,2.386360431,2.343715792,0.553519847,0.921327572,0.92203224,0.566398734,0.573574627,0.538903125,0.46642577,54.81169149,66.6552454,67.48862524,1000.945635,4.181535825,4.856896244,5.943612675,5.311160638,0.032012138,-4.181535825,1.129624813,0.059410058,-5298.472287,-5298.304523,0.956109,0.000562683,17.79234831,1.14051,1.17288,-5.848136538,-0.34093,1.18124,1.02064,-0.500314,0.369615,0.306178,-8.466278231,-4.617499929,3.848778301,1.924389151,0.519645416,6.54188908,11.11945386,1.02064,1.18124,0.921327572,0.92203224,2.343715792,2.386360431,0.021283468874919456,0.524669214,0.572726426,0.40908095962885915,0.129891912,0.968645173,19.220596136512416,0.24756915125574722,1.14051,1.17288,-0.12182810407614307,-0.9925512143245871,-0.054816177157225685,-0.9984964630492527
L30,1.389102609,1.395629132,10.38908809,12.99823726,0.516283079,0.536526277,0.52189713,0.591804883,0.190831159,0.1263511,0.211796496,0.180534849,0.841734998,0.946701454,0.971813269,0.863259411,98.11937137,235.6307153,2.375880786,2.322859833,0.541645313,0.918293422,0.898871366,0.545310657,0.537668317,0.503832373,0.440097659,55.21722627,67.24530763,60.40439578,1047.394938,3.073818102,1.062629992,5.107149802,3.568100121,0.233132216,-3.073818102,0.494282019,0.065701115,-4259.21455,-4259.050299,1.013336,0.000550901,19.83374096,1.11879,1.15605,-5.823909676,-0.2964,1.2115,1.03179,-0.531533,0.410195,0.327403,-7.947901345,-4.105109549,3.842791797,1.921395898,0.520454947,6.026505447,9.451141208,1.03179,1.2115,0.898871366,0.918293422,2.322859833,2.375880786,0.03452255019798902,0.516283079,0.591804883,0.3923091447988282,0.1263511,0.971813269,11.36385181711404,0.2447322121126499,1.11879,1.15605,-0.6668689708417133,-0.7451749967145396,-0.01126604243056474,-0.999936536130145
L31,4.249491208,1.524650499,61.917755,-47.20282273,0.522712449,0.533987141,0.576104174,0.65458442,0.143822214,0.149180022,0.378494223,0.253074916,0.901602684,0.91879426,0.930674618,0.899133433,97.06955097,239.606169,2.352920586,2.444022185,0.571643217,0.932905097,0.913814993,0.588980355,0.586720696,0.53819561,0.447733729,64.9292517,64.79657233,71.7873516,859.5738718,3.183225285,1.324333897,4.890813583,3.598253488,0.370214619,-3.183225285,0.415028202,0.063550062,-5273.493233,-5273.359278,0.998467,0.000449287,69.45498182,1.17149,1.10104,-5.697690638,-0.28618,1.18284,1.19208,-0.502351,0.393673,0.448742,-8.300288782,-4.232730945,4.067557837,2.033778919,0.491695528,6.266509863,9.654231713,1.18284,1.19208,0.913814993,0.932905097,2.352920586,2.444022185,0.05975276067314291,0.522712449,0.65458442,0.3714524408416485,0.143822214,0.930674618,6.216490027524458,0.27514595123025276,1.10104,1.17149,0.3143969189507643,-0.9492916187106397,0.7480556171412673,0.6636360400576491
L32,1.389178185,1.389261232,-4.616787866,-4.948256999,0.518612561,0.516516027,0.519847186,0.516399553,0.076220649,0.180068953,0.17918375,0.077105852,0.961004473,0.852963101,0.853615356,0.96258852,91.26745686,222.3121588,2.334118645,2.333368482,0.517651649,0.8996168,0.899902162,0.520164794,0.50511455,0.457072883,0.381757968,52.95211357,58.0545758,57.66546743,863.5149927,3.663286655,1.96789438,5.616579801,4.512801174,0.078934717,-3.663286655,0.849514518,0.07419289,-2755.870848,-2755.750234,0.762891,0.000404541,8.743306963,1.12034,1.12062,-5.125367503,-0.28188,1.08669,1.08674,-0.541731,0.390673,0.391294,-8.470087825,-4.455864302,4.014223523,2.007111761,0.498228359,6.462976063,10.40551413,1.08669,1.08674,0.8996168,0.899902162,2.333368482,2.334118645,0.0016786283559921706,0.516399553,0.519847186,0.4204249813872639,0.076220649,0.96258852,250.45745229221237,0.14760014519222484,1.12034,1.12062,-0.16057176356201636,-0.9870241682687328,0.6749667257057502,-0.7378481681145915
L33,1.389043181,1.389068797,-8.17144219,-8.467586553,0.519404584,0.533987141,0.520709094,0.535594484,0.075335445,0.181047335,0.182165486,0.076407007,0.963473723,0.886926947,0.889023481,0.965011182,90.5299928,242.3027927,2.326484332,2.327489346,0.527773248,0.904118524,0.9041127,0.538494662,0.548782363,0.529868702,0.489859845,56.96867788,59.30070845,60.42020547,1110.218263,4.897318641,0.375626968,6.90297572,7.025680048,0.071385688,-4.897318641,2.128361407,0.075996449,-5598.228551,-5598.023379,0.840613,0.00068815,3.606458692,1.1188,1.11877,-6.095336436,-0.28688,1.087,1.08875,-0.583871,0.389757,0.389757,-8.71852777,-4.997370864,3.721156906,1.860578453,0.537467258,6.857949317,12.63893731,1.087,1.08875,0.9041127,0.904118524,2.326484332,2.327489346,0.008548540304804023,0.519404584,0.535594484,0.4290519584623671,0.075335445,0.965011182,50.19008429091137,0.14504193324562573,1.11877,1.1188,0.5448365276221986,-0.8385422816820779,-0.3895642091567775,-0.9209993088727345
L34,1.38920899,1.389361942,-3.725967222,-3.818762497,0.516259784,0.516748975,0.5179836,0.515770593,0.073005963,0.180022363,0.178484905,0.075102497,0.959513604,0.853475587,0.85305628,0.960864704,91.58755947,222.8109737,2.335190635,2.333885375,0.516649972,0.898661713,0.89871995,0.519214357,0.504105437,0.456092113,0.383055908,53.04698376,57.95201236,58.25583271,957.2948698,3.513309211,2.054784816,5.500708416,4.272962805,0.104945178,-3.513309211,0.759653594,0.074014928,-2912.739848,-2912.598881,0.871835,0.000472806,10.84923855,1.11818,1.11867,-5.515785239,-0.407,1.21895,1.21896,-0.536323,0.395618,0.395384,-8.331581875,-4.321712174,4.009869701,2.00493485,0.498769324,6.326647024,9.981985838,1.21895,1.21896,0.898661713,0.89871995,2.333885375,2.335190635,0.0009499599764119588,0.515770593,0.5179836,0.420804255383523,0.073005963,0.960864704,442.97051016077484,0.14154735456195344,1.11818,1.11867,-0.4629961548407291,-0.8863602882590689,0.23974647820373826,-0.9708355299374372
L35,1.389475521,1.389493709,-4.213739784,-4.193059013,0.514768915,0.521151696,0.515537644,0.520615915,0.071934402,0.184401789,0.183982482,0.072540067,0.957603429,0.857901603,0.857249348,0.958535222,91.82377475,230.8333568,2.334401649,2.334583633,0.517727357,0.898871366,0.899279025,0.520389796,0.51555651,0.483893827,0.426590261,54.38234807,57.9754991,58.56195684,1015.394957,3.437520991,2.172260206,5.43105954,4.146608318,0.124027787,-3.437520991,0.709087327,0.074641652,-3069.606439,-3069.446592,0.98082,0.000536129,2.991824388,1.1188,1.11883,-6.024622427,-0.28127,1.091,1.09096,-0.521833,0.38884,0.389359,-8.272805283,-4.264296151,4.008509132,2.004254566,0.498938616,6.268550717,9.802828633,1.09096,1.091,0.898871366,0.899279025,2.334401649,2.334583633,0.003330562065396628,0.514768915,0.521151696,0.4205795681542345,0.071934402,0.958535222,126.27885620985981,0.1397411535620794,1.1188,1.11883,-0.657569246475636,-0.753394110734524,-0.9972851455873656,-0.07363652891593354
L36,1.3888023,1.389141524,-4.27463754,-3.926050712,0.521687477,0.523318114,0.524482855,0.521105106,0.080833023,0.187243757,0.187430116,0.083162505,0.962541931,0.859392471,0.854780097,0.965803205,91.94235997,223.5096036,2.328633855,2.33230214,0.522520266,0.900746599,0.902330647,0.524951896,0.510305966,0.462379246,0.385571378,53.29309931,57.88547947,56.35710207,876.9940207,3.313699953,0.032755865,5.252362749,3.908697434,0.188634732,-3.313699953,0.594997481,0.076207933,-2760.582989,-2760.456901,0.855613,0.000422901,8.928515322,1.11988,1.11923,-5.268053538,-0.28593,1.08466,1.08467,-0.538405,0.383973,0.386677,-8.485054086,-4.318991035,4.166063051,2.083031526,0.480069547,6.402022561,9.838039503,1.08466,1.08467,0.900746599,0.902330647,2.328633855,2.33230214,0.0015404405615072141,0.521105106,0.524482855,0.41864010882984526,0.080833023,0.965803205,271.7664798570579,0.15511846280009392,1.11923,1.11988,-0.7420833036383017,-0.6703076685084725,-0.44083182547260114,-0.8975897178836744
L37,1.389387752,1.389340798,5.271677978,5.105783897,0.510622438,0.516632501,0.510832091,0.51542117,0.176714499,0.075708163,0.074636601,0.176854268,0.844530376,0.957556839,0.95620574,0.844809914,92.10840527,222.5965028,2.332982944,2.33292553,0.513342108,0.897141726,0.897502795,0.515928558,0.501058387,0.45259649,0.376294382,52.03819578,57.05361732,57.39634884,830.8424176,3.468867397,0.506195173,5.348391102,4.133414004,0.162155506,-3.468867397,0.664546608,0.076147211,-2825.620834,-2825.499104,0.700406,0.000408284,3.235272491,1.12029,1.12044,-4.601110909,-0.28929,1.09012,1.09031,-0.536859,0.395172,0.396012,-8.322874231,-4.382665676,3.940208555,1.970104278,0.507587345,6.352769954,10.24252537,1.09012,1.09031,0.897141726,0.897502795,2.33292553,2.332982944,0.003100596252874926,0.510622438,0.516632501,0.4180805962270045,0.074636601,0.957556839,134.83877361954268,0.14616788344111115,1.12029,1.12044,-0.8426674746115171,-0.5384343295443262,0.44087707218634037,-0.8975674945208301
L38,1.389574689,1.389560167,5.611686268,5.576834788,0.513883712,0.515118338,0.514699031,0.514489378,0.177087216,0.073145732,0.072307119,0.177273574,0.850680209,0.957090943,0.956671636,0.852124488,91.86575793,231.2604797,2.331336077,2.331481202,0.514728149,0.897264023,0.897828923,0.517007014,0.5120187,0.478818767,0.419923376,53.85105504,58.73856078,59.36779092,997.2826951,3.219682438,0.517795727,5.146236388,3.750169572,0.230250746,-3.219682438,0.530487134,0.076496871,-3139.351155,-3139.194135,0.919167,0.000526648,3.15310355,1.11816,1.11816,-5.460862138,-0.42619,1.20764,1.20768,-0.54149,0.396087,0.396614,-8.178653891,-4.163069799,4.015584092,2.007792046,0.498059549,6.170861845,9.482938232,1.20764,1.20768,0.897264023,0.897828923,2.331336077,2.331481202,0.0005140720732097902,0.513883712,0.515118338,0.4202562298816099,0.072307119,0.957090943,817.5044935967674,0.14070716255743088,1.11816,1.11816,-0.6886104095980148,-0.7251315079302886,-0.9381946282765469,0.34610813263058704
L39,1.38964221,1.389485954,6.117127228,7.581954387,0.542396571,0.538226798,0.520033545,0.553834327,0.196701454,0.103848304,0.129798733,0.176155423,0.888091688,0.972605293,0.977869922,0.863911666,90.8211261,256.7059609,2.319125554,2.325521924,0.538995527,0.906779957,0.903134318,0.559819378,0.586103797,0.577277881,0.540098086,64.2211773,64.81266393,65.80290966,1265.523422,3.280478558,0.963844026,5.341388036,3.92036658,0.144499987,-3.280478558,0.639888023,0.07614337,-4537.427411,-4537.197741,1.73372,0.000770317,1.790588493,1.11148,1.10835,-9.37492744,-0.25078,1.07915,1.09085,-0.714771,0.398854,0.392111,-8.104911037,-4.031910923,4.073000114,2.036500057,0.491038533,6.06841098,9.041397198,1.07915,1.09085,0.903134318,0.906779957,2.319125554,2.325521924,0.014039813867127776,0.520033545,0.553834327,0.4163924959543212,0.103848304,0.977869922,29.657978367451502,0.199695394649974,1.10835,1.11148,0.2812158501246824,-0.9596445412957092,-0.7862006944040528,0.6179712518544735
L40,1.389485097,1.388274774,-4.43375809,-4.470502412,0.52122158,0.52059262,0.519055162,0.518333023,0.078922848,0.183982482,0.179463287,0.076686545,0.963520313,0.857202758,0.857202758,0.961423779,91.52891574,222.380277,2.320788561,2.334846101,0.51964918,0.898224935,0.902039461,0.521623425,0.505845763,0.457450451,0.382335779,52.9426464,57.2463611,58.42789181,850.6841094,3.667531385,2.004455977,5.581817449,4.494244076,0.090895243,-3.667531385,0.826712692,0.074369278,-3596.435991,-3596.306285,0.713521,0.000435036,5.241408426,1.12388,1.11641,-4.860945522,-0.28044,1.07798,1.08815,-0.538575,0.385456,0.394381,-8.644784917,-4.489062192,4.155722725,2.077861362,0.481264062,6.566923554,10.37713241,1.07798,1.08815,0.898224935,0.902039461,2.320788561,2.334846101,0.0013361561664611782,0.518333023,0.52122158,0.4207009798836122,0.076686545,0.963520313,314.85913880698735,0.14794840690673108,1.11641,1.12388,-0.4102505560426936,-0.9119728511675448,0.6231793492938441,-0.7820789593216921
L41,1.389146133,1.389062482,-5.705058562,-3.268312319,0.551085539,0.533800783,0.536339918,0.527324823,0.127096534,0.203130824,0.182398435,0.102077898,0.975074543,0.864470742,0.872251211,0.970601938,91.08660045,258.4516671,2.31929495,2.317522763,0.537440598,0.907187616,0.903972931,0.557716777,0.582579783,0.573606513,0.537986087,62.91056487,65.84372981,66.08218385,1261.154586,3.149328086,1.052088183,5.227263665,3.712224944,0.181633192,-3.149328086,0.562896858,0.075139492,-4389.610936,-4389.380661,1.766935,0.000772346,6.161740666,1.11047,1.11131,-9.415569951,-0.23877,1.08116,1.13366,-0.694515,0.393008,0.38565,-8.125047462,-4.00061783,4.124429632,2.062214816,0.484915535,6.062832646,8.912247989,1.08116,1.13366,0.903972931,0.907187616,2.317522763,2.31929495,0.010043343383458353,0.527324823,0.551085539,0.41299243130393565,0.102077898,0.975074543,41.1210107566515,0.19357688761789996,1.11047,1.11131,0.019585251795859925,-0.9998081905606159,0.7453565492123586,0.6666660442427264
L42,1.389217468,1.392737107,11.75773443,-4.305781021,0.525833955,0.48003634,0.505893589,0.53804044,0.090057771,0.100680209,0.195350354,0.11982855,0.961610138,0.859392471,0.880730526,0.891958628,90.18643639,227.674923,2.351347136,2.334688544,0.512451081,0.914979734,0.889075895,0.515191484,0.506423244,0.474416073,0.416304942,50.71776891,58.3454033,54.60909633,997.9544802,3.154271365,0.666939444,5.104412886,3.656989898,0.244305646,-3.154271365,0.502718533,0.076088721,-2991.535008,-2991.3766,0.952058,0.000531303,6.978884887,1.12432,1.1241,-5.507858307,-0.25816,1.10387,1.10558,-0.479403,0.369385,0.349114,-8.299744554,-4.137491097,4.162253457,2.081126729,0.480508941,6.218617825,9.290930516,1.10387,1.10558,0.889075895,0.914979734,2.334688544,2.351347136,0.025348456533931855,0.48003634,0.53804044,0.4148053927003253,0.090057771,0.961610138,16.364128212108696,0.1876061529008408,1.1241,1.12432,0.7954504819938732,-0.6060185893978127,0.9959036568790997,0.09042071784075031
L43,1.387962878,1.393124248,-2.595645669,10.71755212,0.525670891,0.47225587,0.520219903,0.54509877,0.096393962,0.092433843,0.198704808,0.12108647,0.95494782,0.852077898,0.891492732,0.919353336,88.78113144,256.1784186,2.345927854,2.32177587,0.515537644,0.920989797,0.89314084,0.526220439,0.545362808,0.536590095,0.502820742,57.00902844,66.71307504,61.74614034,1286.454526,3.127541277,0.41065663,5.218617433,3.683414674,0.183255964,-3.127541277,0.555873397,0.075243685,-4153.415911,-4153.182357,1.70089,0.000783344,3.70900177,1.11898,1.12276,-8.860936292,-0.26766,1.08699,1.08886,-0.492907,0.358249,0.338602,-7.737557339,-4.005243766,3.732313573,1.866156787,0.535860656,5.871400552,9.236454485,1.08699,1.08886,0.89314084,0.920989797,2.32177587,2.345927854,0.030937995499444777,0.47225587,0.54509877,0.41771870481985507,0.092433843,0.95494782,13.501802494843325,0.19572830931672697,1.11898,1.12276,0.7287790138399597,0.6847489678608182,-0.9904079913578687,0.1381738421499227
L44,1.392151084,1.395117411,4.297271079,8.850679225,0.459816437,0.480968133,0.467899739,0.508665673,0.134690645,0.066483414,0.085911293,0.128540813,0.784942229,0.895452851,0.931420052,0.807258666,90.12444651,231.7799548,2.340454687,2.344307706,0.479529678,0.874778699,0.873037411,0.479536497,0.458015357,0.413170665,0.339298116,46.61349148,51.6194267,50.29376571,783.2040182,3.424935723,0.393824569,5.173501228,3.993179503,0.240742551,-3.424935723,0.56824378,0.081317663,-2669.07984,-2668.96305,0.611896,0.000391716,7.717672259,1.13983,1.13993,-3.782966642,-0.24975,1.02731,1.01985,-0.358862,0.385213,0.373662,-8.558524826,-4.368515756,4.19000907,2.095004535,0.477325936,6.463520291,9.970645374,1.01985,1.02731,0.873037411,0.874778699,2.340454687,2.344307706,0.02140634619952399,0.459816437,0.508665673,0.40453317144783735,0.066483414,0.931420052,18.897815053408454,0.14458685825535203,1.13983,1.13993,0.8314655787614021,-0.5555762695930835,-0.6426112989112197,0.766192350856908
L45,1.389749829,1.389521129,-6.685076364,-6.35125628,0.561731271,0.531634365,0.55858647,0.527953783,0.147456206,0.201267238,0.186451733,0.134737234,0.976006336,0.862001491,0.869455833,0.982435706,90.44798289,258.5300831,2.325917139,2.323694448,0.54520942,0.904287411,0.906389769,0.56501381,0.597838684,0.589829471,0.548882662,65.77382084,66.63120057,65.61523669,1259.704699,3.148008905,0.84535905,5.217054866,3.705445653,0.186381882,-3.148008905,0.557436748,0.075483568,-4389.612577,-4389.381241,1.766223,0.000775905,5.421681877,1.10905,1.10976,-9.439715772,-0.2877,1.08195,1.08611,-0.733431,0.39408,0.384402,-8.148721367,-3.988916934,4.159804433,2.079902216,0.480791833,6.068819151,8.85391765,1.08195,1.08611,0.904287411,0.906389769,2.323694448,2.325917139,0.01764217574526616,0.527953783,0.561731271,0.4063678248909232,0.134737234,0.982435706,23.033883731713868,0.25520649408813884,1.10905,1.10976,0.6116970885610973,-0.7910920754538483,0.7952898236948703,0.6062294089924887
