Ligand#,index_Rh,index_donor_max,index_donor_min,element_Rh,element_donor_max,element_donor_min,distance_pi_bond_1,distance_pi_bond_1_element_1,distance_pi_bond_1_element_2,distance_pi_bond_1_element_1_idx,distance_pi_bond_1_element_2_idx,distance_pi_bond_2,distance_pi_bond_2_element_1,distance_pi_bond_2_element_2,distance_pi_bond_2_element_1_idx,distance_pi_bond_2_element_2_idx,dihedral_angle_1,dihedral_angle_1_element_1,dihedral_angle_1_element_2,dihedral_angle_1_element_3,dihedral_angle_1_element_4,dihedral_angle_1_index_1,dihedral_angle_1_index_2,dihedral_angle_1_index_3,dihedral_angle_1_index_4,dihedral_angle_2,dihedral_angle_2_element_1,dihedral_angle_2_element_2,dihedral_angle_2_element_3,dihedral_angle_2_element_4,dihedral_angle_2_index_1,dihedral_angle_2_index_2,dihedral_angle_2_index_3,dihedral_angle_2_index_4,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,optimization_success_dft,wall_time_dft,cpu_time_dft,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,orbital_occupation_min_donor_Rh_dft,anti_orbital_occupation_min_donor_Rh_dft,orbital_occupation_max_donor_Rh_dft,anti_orbital_occupation_max_donor_Rh_dft,orbital_occupation_min_donor_other_atom_1_dft,orbital_occupation_min_donor_other_atom_1_element_dft,orbital_occupation_min_donor_other_atom_1_index_dft,orbital_occupation_min_donor_other_atom_2_dft,orbital_occupation_min_donor_other_atom_2_element_dft,orbital_occupation_min_donor_other_atom_2_index_dft,orbital_occupation_min_donor_other_atom_3_dft,orbital_occupation_min_donor_other_atom_3_element_dft,orbital_occupation_min_donor_other_atom_3_index_dft,anti_orbital_occupation_min_donor_other_atom_1_dft,anti_orbital_occupation_min_donor_other_atom_1_element_dft,anti_orbital_occupation_min_donor_other_atom_1_index_dft,anti_orbital_occupation_min_donor_other_atom_2_dft,anti_orbital_occupation_min_donor_other_atom_2_element_dft,anti_orbital_occupation_min_donor_other_atom_2_index_dft,anti_orbital_occupation_min_donor_other_atom_3_dft,anti_orbital_occupation_min_donor_other_atom_3_element_dft,anti_orbital_occupation_min_donor_other_atom_3_index_dft,orbital_occupation_max_donor_other_atom_1_dft,orbital_occupation_max_donor_other_atom_1_element_dft,orbital_occupation_max_donor_other_atom_1_index_dft,orbital_occupation_max_donor_other_atom_2_dft,orbital_occupation_max_donor_other_atom_2_element_dft,orbital_occupation_max_donor_other_atom_2_index_dft,orbital_occupation_max_donor_other_atom_3_dft,orbital_occupation_max_donor_other_atom_3_element_dft,orbital_occupation_max_donor_other_atom_3_index_dft,anti_orbital_occupation_max_donor_other_atom_1_dft,anti_orbital_occupation_max_donor_other_atom_1_element_dft,anti_orbital_occupation_max_donor_other_atom_1_index_dft,anti_orbital_occupation_max_donor_other_atom_2_dft,anti_orbital_occupation_max_donor_other_atom_2_element_dft,anti_orbital_occupation_max_donor_other_atom_2_index_dft,anti_orbital_occupation_max_donor_other_atom_3_dft,anti_orbital_occupation_max_donor_other_atom_3_element_dft,anti_orbital_occupation_max_donor_other_atom_3_index_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft
L146,42,29,11,Rh,P,N,1.403729107,C,C,83,80,1.387005262,C,C,82,79,-1.729995643,P,Rh,C,H,29,42,74,77,6.046802675,N,Rh,C,H,11,42,74,78,0.424245248,0.478382408,0.35561871,0.457254007,0.028466269,0.067787924,0.079248975,0.007827059,0.820024227,0.888976892,0.835259038,0.703410362,81.85117669,204.9801984,2.306695035,2.126844149,0.428974096,0.863457417,0.79206462,0.426502079,0.414300243,0.376291442,0.31760032,46.21497993,50.10987419,40.7947863,887.9961216,3.776524239,1.852911424,5.507415218,4.566837936,0.12889848,-3.776524239,0.790313697,0.069190256,True,0.688361111,21.11161111,-2349.285368,-2349.166335,0.718666,0.000399239,,0.25369,,,1.95586,C,20.0,1.95066,C,30.0,1.95234,C,36.0,0.04954,C,20.0,0.059,C,30.0,0.04597,C,36.0,1.98074,N,10.0,1.9809,C,12.0,,,,0.01995,N,10.0,0.03367,C,12.0,,,,0.904919869,1.1213,1.24814,-4.079578486,0.00204,1.11543,-0.24679,-0.209569,0.399966,-0.220505,-8.314710816,-4.621853751,3.692857065,1.846428533,0.541586085,6.468282283,11.32962228
L147,47,13,14,Rh,P,P,1.389453589,C,C,91,88,1.38950552,C,C,90,87,-5.556753383,P,Rh,C,H,13,47,82,85,-5.740276551,P,Rh,C,H,14,47,82,86,0.51551435,0.510669027,0.516213194,0.510901975,0.074403653,0.176155423,0.176015654,0.075009318,0.956625047,0.845182631,0.845788297,0.95741707,92.16642822,221.9509397,2.331764094,2.331487742,0.513353755,0.897234905,0.897042723,0.516196232,0.501263363,0.453316477,0.379908546,52.78438959,56.63313454,58.50192873,896.8933421,3.44356711,0.073533616,5.311661486,4.085044299,0.175815702,-3.44356711,0.641477189,0.075510416,True,1.297305556,40.2955,-2938.47364,-2938.340566,0.775891,0.000446332,1.87969,0.34302,1.87535,0.34311,1.94973,C,5.0,1.95185,C,15.0,1.95249,C,16.0,0.06666,C,5.0,0.06827,C,15.0,0.05799,C,16.0,1.95017,C,12.0,1.95241,C,17.0,1.95258,C,18.0,0.06213,C,12.0,0.05846,C,17.0,0.06678,C,18.0,6.203901709,1.1208,1.12057,-4.792610365,-0.28221,1.11376,1.11402,-0.539199,0.388342,0.388271,-8.202327796,-4.435455763,3.766872032,1.883436016,0.530944503,6.318891779,10.59988048
L148,36,16,52,Rh,P,P,1.384718644,C,C,149,146,1.388334896,C,C,148,145,16.04357872,P,Rh,C,H,52,36,140,143,13.5708018,P,Rh,C,H,16,36,140,144,0.544679463,0.628005032,0.5535082,0.594390608,0.142284756,0.320303764,0.244642192,0.143263138,0.947074171,0.935706299,0.944139023,0.963753261,98.48713941,262.4502969,2.308521489,2.313213084,0.580256476,0.93650997,0.922771851,0.600630004,0.609110403,0.568475895,0.504233959,66.33631394,70.74555179,72.23122584,1079.155915,3.101742409,0.703323975,5.142403345,3.616269989,0.218124236,-3.101742409,0.51452758,0.08219348,True,4.145138889,129.01275,-4021.105663,-4020.93522,1.292562,0.000571669,1.88979,0.34735,1.89083,0.34371,1.96091,N,8.0,1.96287,O,17.0,1.96432,O,35.0,0.10213,N,8.0,0.11906,O,17.0,0.15307,O,35.0,1.96383,N,44.0,1.96249,O,53.0,1.95962,O,71.0,0.10394,N,44.0,0.16986,O,53.0,0.12426,O,71.0,4.16615251,1.13126,1.14226,-8.213791514,-0.38536,1.87332,1.86707,-0.789895,0.969736,0.959556,-8.568593038,-4.580220332,3.988372707,1.994186353,0.501457649,6.574406685,10.83720766
L149,51,28,8,Rh,P,P,1.392220122,C,C,105,102,1.388906455,C,C,104,101,10.35571433,P,Rh,C,H,8,51,96,99,-10.93646373,P,Rh,C,H,28,51,96,100,0.526672568,0.48008293,0.508479314,0.529770779,0.09019754,0.09019754,0.195723071,0.126956765,0.963147596,0.869968319,0.863818487,0.890001864,90.00911167,217.8874923,2.346450316,2.327156848,0.511216455,0.910285827,0.891999394,0.513888027,0.496485841,0.450560116,0.383125644,49.07336979,54.88326148,58.02741016,992.0537455,3.070340973,1.388657154,5.07902039,3.551084864,0.247723501,-3.070340973,0.480743891,0.079192468,True,1.915944444,58.23094444,-3063.244758,-3063.092201,0.908304,0.000511679,1.8827,0.34584,1.87949,0.3383,1.94848,C,27.0,1.952,C,29.0,1.95226,C,36.0,0.06833,C,27.0,0.05911,C,29.0,0.06517,C,36.0,1.95122,C,5.0,1.95096,C,9.0,1.95016,C,16.0,0.06787,C,5.0,0.06359,C,9.0,0.05324,C,16.0,1.92606698,1.12255,1.119,-5.33889597,-0.26078,1.10656,1.11236,-0.501684,0.349259,0.357599,-7.987902081,-4.07055109,3.917350992,1.958675496,0.510549094,6.029226586,9.279631388
L150,53,18,19,Rh,P,N,1.402235343,C,C,133,130,1.416359887,C,C,132,129,43.0613111,P,Rh,C,H,18,53,124,127,-2.106705181,N,Rh,C,H,19,53,124,128,0.669260157,0.801062244,0.496016586,0.489004845,0.37760902,0.64815505,0.047241893,0.092480432,0.960911293,0.953969437,0.930767797,0.899552739,90.14622011,249.0913248,2.357553913,2.187561843,0.61350983,0.916843319,0.833937057,0.610266278,0.581101589,0.516043812,0.447505308,75.06733068,74.29337804,0.0,983.3737089,3.163932226,0.806627659,4.968871941,3.60798301,0.321178843,-3.163932226,0.444050784,0.072585534,True,2.652777778,76.70966667,-3229.628848,-3229.472825,1.202581,0.000523304,1.93602,0.5084,,,1.95715,C,10.0,1.95109,C,54.0,1.95806,C,63.0,0.05276,C,10.0,0.0622,C,54.0,0.05389,C,63.0,1.97836,C,20.0,1.96801,H,43.0,,,,0.02653,C,20.0,0.02669,H,43.0,,,,6.06035833,1.13622,1.27579,-6.672212868,-0.11094,1.07239,-0.64652,-0.480256,0.383626,-0.501187,-8.127496487,-3.627005513,4.500490973,2.250245487,0.444395959,5.877251,7.675180224
L151,27,16,13,Rh,P,N,1.384479419,C,C,74,71,1.404624571,C,C,73,70,4.907687309,N,Rh,C,H,13,27,65,68,-11.06054738,P,Rh,C,H,16,27,65,69,0.462402162,0.375652255,0.595555348,0.484835073,0.103755125,0.042303392,0.049990682,0.295005591,0.821049199,0.709001118,0.919679463,0.896105106,90.84122488,215.6406006,2.306299901,2.108006201,0.479552972,0.881941856,0.828672428,0.476200267,0.451274794,0.398003311,0.314620893,46.80577075,60.62227468,50.73733452,719.993584,3.476362751,1.040735708,5.031219483,3.985577307,0.323995072,-3.476362751,0.509214556,0.057864486,True,0.581638889,17.86019444,-3236.140853,-3236.036899,0.657738,0.000348663,,0.24872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.203430567,1.10789,1.30057,-3.607221201,-0.02736,1.15213,-0.57481,-0.322644,0.476111,-0.36654,-8.720160453,-4.315453555,4.404706898,2.202353449,0.454059724,6.517807004,9.644639048
L152,27,16,13,Rh,P,N,1.388525223,C,C,83,80,1.403211333,C,C,82,79,7.508828275,P,Rh,C,H,16,27,74,78,1.060042537,N,Rh,C,H,13,27,74,77,0.484392471,0.448169027,0.369083116,0.547964033,0.133945211,0.167629519,0.152534476,0.078317182,0.834839732,0.728708535,0.943393589,0.65984905,92.4860531,227.47491,2.329420966,2.095052238,0.462239098,0.900082697,0.789170239,0.462273447,0.449341317,0.414730827,0.340520628,47.32295809,60.06606425,48.96460017,818.3048637,3.632931433,1.966252209,5.479292243,4.391383671,0.125159995,-3.632931433,0.758452238,0.056526974,True,0.837666667,24.56377778,-3503.555419,-3503.443075,0.72563,0.000376804,,0.25547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.429672829,1.12094,1.30153,-4.104806055,-0.00101,1.12215,-0.56632,-0.272913,0.361876,-0.36532,-8.496754982,-4.318446807,4.178308174,2.089154087,0.478662635,6.407600895,9.82630948
L153,27,22,5,Rh,P,P,1.391965187,C,C,65,62,1.389287961,C,C,64,61,-13.37823761,P,Rh,C,H,22,27,56,59,-20.94014404,P,Rh,C,H,5,27,56,60,0.485999814,0.480292583,0.468202572,0.472651882,0.09154864,0.095928066,0.101891539,0.072586657,0.880450988,0.8646571,0.843412225,0.863818487,85.08310159,222.2707877,2.308669633,2.318245021,0.476559588,0.894544353,0.891061778,0.486565856,0.476611034,0.394345549,0.284906326,49.71723202,62.97214683,65.93241914,659.6826873,3.71942064,0.247009741,5.148783828,4.311308572,0.289104104,-3.71942064,0.591887932,0.076041575,True,0.417472222,12.93213889,-2066.947301,-2066.849215,0.588487,0.000328982,1.88541,0.3385,1.88502,0.33885,1.96451,C,14.0,1.94452,C,21.0,1.95077,C,23.0,0.07037,C,14.0,0.05426,C,21.0,0.08321,C,23.0,1.95094,C,2.0,1.96436,C,6.0,1.94468,C,13.0,0.0826,C,2.0,0.07042,C,6.0,0.05426,C,13.0,6.069497866,1.17471,1.17663,-3.111908825,-0.27635,1.05317,1.04724,-0.378957,0.27038,0.276896,-8.915538198,-4.882810933,4.032727264,2.016363632,0.495942291,6.899174566,11.80308178
L154,27,16,13,Rh,P,N,1.387860364,C,C,83,80,1.402859614,C,C,82,79,24.77989879,P,Rh,C,H,16,27,74,78,4.539230635,N,Rh,C,H,13,27,74,77,0.510505963,0.471417257,0.378610697,0.545075475,0.147130078,0.164694372,0.123276183,0.095229221,0.873881849,0.778140142,0.966874767,0.661992173,91.01318237,232.2620609,2.288406771,2.100637811,0.476402348,0.878185567,0.801411666,0.479420117,0.476009902,0.441201415,0.364246455,48.89993022,57.78673872,48.10693132,879.1748128,4.499839775,4.218448382,6.177363992,5.841294614,0.010090847,-4.499839775,1.341454839,0.054410302,True,0.822055556,25.11483333,-4542.84435,-4542.701591,0.650297,0.000478816,,0.49332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.287440368,1.11417,1.30412,-3.858652042,-0.01966,1.13992,-0.57405,-0.315513,0.383605,-0.373662,-9.264660268,-4.919546303,4.345113965,2.172556982,0.460287122,7.092103286,11.57574448
L155,28,22,27,Rh,P,P,1.390345757,C,C,106,103,1.389248635,C,C,105,102,5.218340434,P,Rh,C,H,27,28,97,100,1.634564305,P,Rh,C,H,22,28,97,101,0.505870294,0.478452292,0.501770406,0.536712635,0.128633992,0.15081066,0.163343272,0.0759877,0.883106597,0.806093925,0.910081998,0.927553112,92.130081,223.8618266,2.317660612,2.317341173,0.505549991,0.906745015,0.890170751,0.508491869,0.498866718,0.470076874,0.412175586,52.31554682,63.24495368,58.25907528,996.9348593,3.015898906,0.535653984,5.043570732,3.473900356,0.260430718,-3.015898906,0.45800145,0.066592449,True,1.818472222,56.18319444,-4028.674878,-4028.520138,0.931146,0.000519001,,0.34222,,0.33722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.230567958,1.09878,1.13498,-5.101715603,-0.27789,1.14568,1.11665,-0.480507,0.396019,0.34204,-8.232804547,-4.133953617,4.09885093,2.049425465,0.487941629,6.183379082,9.328023273
L156,41,39,40,Rh,P,P,1.389168825,C,C,95,92,1.393956765,C,C,94,91,6.333650296,P,Rh,C,H,40,41,86,89,12.86891372,P,Rh,C,H,39,41,86,90,0.510133246,0.552855945,0.543607902,0.526602684,0.160314946,0.128121506,0.08758852,0.157659337,0.859951547,0.977590384,0.965616847,0.929556467,91.77172633,222.8224327,2.300883699,2.359906463,0.533142704,0.91425177,0.928607203,0.53610887,0.522943537,0.479859631,0.407269886,55.30556867,59.21192784,60.0915025,865.3154183,3.161151372,0.465739442,5.205790686,3.714321526,0.193379468,-3.161151372,0.553170154,0.063680489,True,2.013138889,61.81675,-5284.914924,-5284.786125,0.808279,0.000431994,,0.33984,,0.35259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.95828306,1.09533,1.10887,-5.281821731,-0.27199,1.15841,1.1234,-0.524414,0.411282,0.400747,-8.211035439,-4.15681118,4.054224259,2.027112129,0.493312622,6.18392331,9.432361177
L157,47,26,10,Rh,P,P,1.393172464,C,C,117,114,1.392833906,C,C,116,113,3.26832868,P,Rh,C,H,10,47,108,111,3.519779744,P,Rh,C,H,26,47,108,112,0.556932538,0.452012672,0.557235371,0.450475214,0.168654491,0.100680209,0.100447261,0.169027208,0.945210585,0.803345136,0.800503168,0.945443533,89.75944305,237.3108281,2.376741485,2.373852968,0.50418142,0.912382361,0.912609486,0.511184129,0.502126628,0.465473491,0.401572898,54.49269096,58.97245726,62.56772099,924.7210243,3.136931396,0.610737064,4.71039971,3.481007072,0.479675965,-3.136931396,0.344075676,0.077998498,True,2.078472222,64.10183333,-2920.526933,-2920.389332,1.081392,0.000461516,1.88109,0.34047,1.88532,0.3406,1.95056,C,25.0,1.95918,C,27.0,1.96081,C,33.0,0.05112,C,25.0,0.05512,C,27.0,0.05743,C,33.0,1.95122,C,9.0,1.95852,C,11.0,1.96117,C,17.0,0.05536,C,9.0,0.05722,C,11.0,0.05601,C,17.0,1.608545794,1.14734,1.14697,-5.537569727,-0.22606,1.08434,1.08491,-0.495344,0.407524,0.406616,-8.243689101,-4.122796949,4.120892152,2.060446076,0.485331799,6.183243025,9.277722613
L158,37,18,19,Rh,P,N,1.387934851,C,C,131,128,1.42614007,C,C,130,127,17.87805677,P,Rh,C,H,18,37,122,126,-25.73757817,N,Rh,C,H,19,37,122,125,0.66236489,0.728312523,0.461144242,0.50067555,0.389955274,0.504472605,0.074590011,0.049431606,0.934774506,0.952152441,0.926761088,0.872856877,88.25989413,233.500905,2.334030017,2.251080312,0.588135949,0.917699404,0.831386275,0.590043293,0.57104396,0.515040365,0.443150379,65.59062564,63.87905496,0.0,972.6041966,3.093791395,0.357511438,4.917938878,3.508348694,0.342618422,-3.093791395,0.4145573,0.077499163,True,2.51475,78.4665,-2847.727035,-2847.5724,1.187996,0.000518648,1.92911,0.38858,,,1.95396,C,10.0,1.94863,C,52.0,1.95361,C,61.0,0.06035,C,10.0,0.05815,C,52.0,0.07461,C,61.0,1.97887,C,20.0,1.96493,H,51.0,,,,0.02388,C,20.0,0.02663,H,51.0,,,,5.228009593,1.12423,1.27365,-6.404155122,0.02456,1.11726,-0.67509,-0.420478,0.386247,-0.518444,-8.189266331,-3.682516739,4.506749592,2.253374796,0.443778816,5.935891535,7.818230766
L159,48,14,49,Rh,P,P,1.391952131,C,C,105,102,1.392574775,C,C,104,101,-17.78114741,P,Rh,C,H,14,48,96,100,-18.69236992,P,Rh,C,H,49,48,96,99,0.572703131,0.587076034,0.570303764,0.583302274,0.180581439,0.223676854,0.218086098,0.176388371,0.964824823,0.950475214,0.948518449,0.964219158,95.5243185,222.9497456,2.315909792,2.316499778,0.578555954,0.889268077,0.889658265,0.585760505,0.560379285,0.480166901,0.373334168,65.24374514,62.60080312,60.41404367,961.7814173,3.098942871,2.274879465,5.252383249,3.6693718,0.16404568,-3.098942871,0.570428929,0.079749391,True,1.193583333,36.97988889,-3890.26893,-3890.118104,0.90255,0.000505873,1.89735,0.35126,1.89828,0.35101,1.94727,C,2.0,1.95528,C,11.0,1.95665,C,16.0,0.05646,C,2.0,0.05745,C,11.0,0.04532,C,16.0,1.94965,C,50.0,1.95815,C,51.0,1.95683,C,52.0,0.05508,C,50.0,0.05631,C,51.0,0.04511,C,52.0,22.18686649,1.17599,1.17684,-5.312154586,-0.29434,1.02953,1.02725,-0.584695,0.258688,0.258721,-8.373215294,-4.11653833,4.256676963,2.128338482,0.469850077,6.244876812,9.161720923
L160,48,49,14,Rh,P,P,1.392438989,C,C,105,102,1.392280819,C,C,104,101,4.677302568,P,Rh,C,H,14,48,96,100,-6.315965367,P,Rh,C,H,49,48,96,99,0.513557585,0.46128401,0.450778047,0.474422288,0.07472978,0.092992918,0.140001864,0.095275811,0.952385389,0.829575102,0.808842713,0.806280283,94.88832331,222.5179397,2.334583598,2.335999996,0.474923127,0.871767844,0.870993291,0.470660574,0.435726168,0.374257336,0.301170423,46.45331985,50.80123722,55.44452978,1033.270643,3.154718319,2.179669819,5.362803192,3.793483668,0.121962157,-3.154718319,0.638765349,0.090681253,True,1.031138889,31.67058333,-3890.252657,-3890.101602,0.90281,0.000506641,1.90652,0.33362,1.89547,0.33909,1.94477,C,50.0,1.96512,C,51.0,1.96012,C,52.0,0.07613,C,50.0,0.04782,C,51.0,0.05122,C,52.0,1.94443,C,2.0,1.95787,C,11.0,1.95787,C,33.0,0.06204,C,2.0,0.04609,C,11.0,0.05407,C,33.0,18.28394633,1.16491,1.17061,-5.111565779,-0.25539,1.03688,1.04073,-0.477831,0.255135,0.294374,-8.361242284,-4.437088446,3.924153838,1.962076919,0.509664015,6.399165365,10.43519675
L161,29,15,28,Rh,P,N,1.387541515,C,C,63,60,1.403242297,C,C,62,59,-4.072997119,P,Rh,C,H,15,29,54,58,-5.35169548,N,Rh,C,H,28,29,54,57,0.494339359,0.334490309,0.465779911,0.503773761,0.07859672,0.006988446,0.076733135,0.044865822,0.910081998,0.661992173,0.930814387,0.886693999,83.21198521,201.5410144,2.307873441,2.156583015,0.449403653,0.897613446,0.607464825,0.435315933,0.393382817,0.334179555,0.268931135,45.59364181,55.70663166,43.63294726,697.7838664,3.156078855,1.676660548,4.798349799,3.533074245,0.424645592,-3.156078855,0.376995391,0.089129704,True,0.43625,13.36041667,-1780.046283,-1779.951692,0.568169,0.00031726,1.94938,0.24572,,,1.94587,C,8.0,1.95566,C,16.0,1.95401,C,22.0,0.07176,C,8.0,0.05895,C,16.0,0.06855,C,22.0,1.97399,H,52.0,1.9796,H,53.0,,,,0.02651,H,52.0,0.02066,H,53.0,,,,8.145311009,1.12989,1.3755,-3.09845714,-0.06317,1.1065,-0.81187,-0.464265,0.348438,-0.538787,-8.984655116,-4.415319338,4.569335778,2.284667889,0.437700379,6.699987227,9.824147541
L162,24,11,10,Rh,P,N,1.386514421,C,C,54,51,1.404698091,C,C,53,50,-2.537829234,N,Rh,C,H,10,24,45,48,3.104532024,P,Rh,C,H,11,24,45,49,0.496249534,0.305930861,0.286502982,0.416790906,0.047894148,0.006662318,0.057258666,0.006662318,0.94460492,0.605199404,0.776323146,0.566343645,84.54490781,189.2983434,2.317114694,2.185804018,0.376496692,0.84489727,0.53950219,0.353555025,0.307320409,0.26303914,0.211455315,39.97051344,51.12095191,39.70049331,662.723967,3.280234428,1.753861871,4.789728563,3.669636462,0.445673471,-3.280234428,0.389402034,0.086986223,True,0.213833333,6.603777778,-1587.534849,-1587.449663,0.493376,0.000285715,1.94324,0.24468,,,1.96413,C,2.0,1.95832,C,12.0,1.95552,C,18.0,0.05962,C,2.0,0.05688,C,12.0,0.06854,C,18.0,1.9806,H,33.0,1.97611,H,34.0,,,,0.01921,H,33.0,0.02332,H,34.0,,,,7.314354371,1.11443,1.37166,-2.439645304,-0.01861,1.12969,-0.80635,-0.359188,0.41509,-0.534947,-9.063296019,-4.483075687,4.580220332,2.290110166,0.436660216,6.773185853,10.01612221
L163,48,6,27,Rh,P,P,1.389581764,C,C,120,117,1.387953511,C,C,119,116,-2.383933045,P,Rh,C,H,6,48,111,114,-9.350041058,P,Rh,C,H,27,48,111,115,0.480269288,0.51677227,0.538972233,0.513091688,0.152720835,0.178671264,0.084280656,0.123136414,0.807817741,0.854873276,0.941902721,0.954808051,92.13255374,235.3743952,2.327487939,2.317083686,0.511950242,0.887381196,0.889431141,0.515532866,0.49439469,0.423814005,0.338091972,48.79646664,62.38428378,55.28514197,1087.444062,3.081501947,0.658068662,4.979830858,3.519914372,0.304581567,-3.081501947,0.438412425,0.079295874,True,1.544611111,47.686,-2811.546733,-2811.39349,1.097304,0.00051398,1.88188,0.34156,1.88678,0.33311,1.95663,C,4.0,1.95045,C,7.0,1.95486,C,17.0,0.05817,C,4.0,0.07165,C,7.0,0.05591,C,17.0,1.9581,C,2.0,1.95041,C,28.0,1.95376,C,38.0,0.06395,C,2.0,0.07062,C,28.0,0.0554,C,38.0,4.60985649,1.12621,1.13273,-5.219966207,-0.28921,1.1052,1.09927,-0.496023,0.348763,0.322951,-8.47117628,-4.241438588,4.229737692,2.114868846,0.47284256,6.356307434,9.552044863
L164,97,68,1,Rh,P,P,1.396109087,C,C,107,104,1.39618154,C,C,106,103,-15.18455002,P,Rh,C,H,1,97,98,102,-15.35721808,P,Rh,C,H,68,97,98,101,0.588473723,0.517634178,0.588823146,0.51672568,0.266446142,0.247763697,0.247996646,0.268961983,0.910501305,0.787504659,0.785454715,0.908684309,110.9751881,236.4754311,2.387952525,2.387310119,0.552966595,0.887899506,0.88853429,0.557705139,0.553473164,0.510653544,0.425695081,60.36895026,65.26140048,65.82111031,939.4961553,3.203497403,0.218257843,5.187981646,3.752612922,0.207133873,-3.203497403,0.549115519,0.068088538,True,2.304583333,71.73597222,-5441.746329,-5441.606972,0.922052,0.000467406,,,,,1.9315,C,60.0,1.95658,C,72.0,1.95091,C,73.0,0.07843,C,60.0,0.04345,C,72.0,0.05018,C,73.0,1.95619,C,13.0,1.95382,C,14.0,1.93648,C,15.0,0.03937,C,13.0,0.04626,C,14.0,0.07501,C,15.0,84.47916392,1.16489,1.16449,-5.663769662,-0.21188,1.0605,1.06111,-0.478243,0.336219,0.336163,-7.905451585,-4.222934846,3.682516739,1.841258369,0.543106832,6.064193215,9.986224629
L165,53,22,15,Rh,P,P,1.386186605,C,C,99,96,1.388004559,C,C,98,95,5.999781361,P,Rh,C,H,15,53,90,93,-0.079202025,P,Rh,C,H,22,53,90,94,0.418025531,0.412178531,0.480409057,0.442485091,0.09411107,0.063315319,0.05795751,0.133758852,0.741939993,0.761041744,0.827012672,0.827059262,83.10062715,231.9642673,2.289967332,2.300744543,0.438187197,0.823768869,0.828823845,0.435498262,0.410876746,0.364684339,0.312071267,47.25871747,50.17100374,54.54299964,1015.577652,3.68801774,0.863944135,6.011051356,4.854911986,0.00184289,-3.68801774,1.166894246,0.081028877,True,1.345944444,41.42022222,-2986.484412,-2986.356654,0.847355,0.000428502,1.884,0.32795,1.88451,0.32565,1.95294,C,21.0,1.95315,C,23.0,1.95931,C,36.0,0.07392,C,21.0,0.0558,C,23.0,0.05506,C,36.0,1.95742,C,1.0,1.95565,C,14.0,1.95343,C,16.0,0.0552,C,1.0,0.05422,C,14.0,0.07404,C,16.0,6.381552179,1.16559,1.1646,-5.094194088,-0.28827,1.08635,1.08275,-0.43695,0.22479,0.231843,-8.295662846,-4.555457971,3.740204875,1.870102438,0.534730066,6.425560409,11.03892111
L166,25,11,24,Rh,P,N,1.387350086,C,C,57,54,1.402352854,C,C,56,53,-3.15778923,P,Rh,C,H,11,25,48,52,-0.48513497,N,Rh,C,H,24,25,48,51,0.505660641,0.320443533,0.304603056,0.46901789,0.058935893,0.013417816,0.124813641,0.013417816,0.952385389,0.627469251,0.813222139,0.595788297,88.94006731,197.1457051,2.305304743,2.144228462,0.400071049,0.867551482,0.587926295,0.379364254,0.342946848,0.297471541,0.238455879,41.32824277,52.01751351,43.60203764,662.5233951,3.255590161,1.88964403,4.74161257,3.625015194,0.473812463,-3.255590161,0.369425033,0.088716542,True,0.278166667,8.597722222,-1626.758681,-1626.672449,0.523245,0.000289224,1.93783,0.24768,,,1.95333,C,10.0,1.95398,C,12.0,1.95539,C,18.0,0.06128,C,10.0,0.0651,C,12.0,0.06423,C,18.0,1.9792,H,46.0,1.97499,H,47.0,,,,0.02323,H,46.0,0.02212,H,47.0,,,,8.686258889,1.11629,1.38083,-2.652728446,-0.01439,1.12018,-0.80086,-0.31773,0.396273,-0.566823,-8.954450478,-4.421577957,4.532872522,2.266436261,0.441221321,6.688014218,9.867812069
